DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,SampleMedium,pH,pHlab,Temp,EC,DO,TIC,TOC,TN,F,Cl,NO2,Br,NO3,SO4,PO4,Be9,B11,Na23,Mg24,Al27,Si28,P31,K39,Ca40,Ti49,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,As75,Se78,Sr88,Y89,Mo98,Ag107,Cd114,Sn118,Sb121,Ba138,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,TI205,Pb208,U238,SamplingNote
6/19/2013 12:34,FLUME_ULJ,JEMEZ_s1093,GRAB,Grab,Surface water,6.26,-9999,14.9,-9999,82,5.434,1.807,0.151,5,5,5,5,5,19.83,5,0.25,258.53,2942,576,26.23,8785,135.4,718,7746,0.46,1.64,0.25,0.59,27.82,0.26,0.05,0.01,3.53,0.32,0.2,29.42,72,0.02,0.01,0.03,0.57,0.04,8.87,50.36,128.14,12.16,0.38,14.86,4.19,17.65,9.1,11.87,2.49,6.68,0.9,45.24,6.96,0.07,0.01,214.78,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; 
6/19/2013 13:30,FLUME_LJ,JEMEZ_s1094,GRAB,Grab,Surface water,7.29,-9999,14.4,-9999,62.3,15.08,5.007,0.461,9.27,17.93,5,9.06,5,15.02,5,0.19,316.05,7099,1676,15.6,13118,118.5,3518,17172,0.98,2.29,0.24,1.07,177.29,0.65,0.59,0.05,3.06,1.1,0.27,74.34,119.46,0.63,0.01,0.03,0.55,0.08,36.67,107.43,160.5,26.24,90.24,18.78,8.15,26.63,10.04,17.99,4.97,11.83,1.89,83.95,18.77,0.08,0.1,724.93,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; Standing water at depth .03 feet
6/20/2013 11:45,VGJJ7,JEMEZ_s1095,GRAB,Grab,Surface water,8.58,-9999,15,-9999,152.7,13.44,5.032,0.412,58.52,28.74,5,5,5,5,5,0.19,315.41,14163,1844,9.53,16044,56.8,963,11384,0.74,1.55,0.45,2.23,143.36,0.52,0.61,0.08,12.11,1.1,0.49,45.87,78.83,1.7,0.01,0.04,0.56,0.08,14.33,61.36,112.68,18.26,0.38,15.98,4.47,15.79,9.3,12.41,3.18,7.15,1.39,69,7.89,0.09,0.06,709.68,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; 
6/21/2013 9:00,FLUME_UR,JEMEZ_s1096,GRAB,Grab,Surface water,7.72,-9999,9.7,-9999,59,8.523,3.64,0.237,5,27.13,5,5,5,105.77,5,0.14,406.22,6423,2371,19.71,12025,261.9,6861,33829,0.41,1.62,0.26,5.14,36.53,1.08,0.69,0.01,3.22,0.86,0.26,146.82,35.04,0.55,0.01,0.03,0.55,0.06,27.77,21.01,27.87,6.95,54.08,9.26,5.87,9.56,7.18,4.28,2.09,3.44,1.29,35.87,2.97,0.08,0.01,1060.14,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; 
6/21/2013 9:30,FLUME_LR,JEMEZ_s1097,GRAB,Grab,Surface water,7,-9999,9.6,-9999,62,11.63,2.677,0.2229,5,63.69,5,5,5,51.39,5,0.14,442.23,7062,1237,12.39,12632,148.2,2465,15709,0.76,1.15,0.23,0.75,44.81,0.52,0.29,0.01,3.67,1.24,0.23,63.05,43.92,0.59,0.01,0.03,0.54,0.06,19.56,35.19,74.75,10.63,28.85,10.01,2.58,11.9,8.13,6.94,2.38,6.15,0.3,38.72,1.97,0.07,0.01,148.39,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; 
6/21/2013 9:45,FLUME_RM,JEMEZ_s1098,GRAB,Grab,Surface water,6.66,-9999,11.1,-9999,50.8,8.196,2.003,0.1657,6.39,13.01,5,5,5,30.24,5,0.22,265.46,5913,703,14.48,11276,124.5,1697,9777,0.61,1.69,0.28,0.44,26.38,0.33,0.19,0.01,2.92,1.24,0.24,34.51,34.31,0.56,0.01,0.03,0.55,0.09,5.86,31.33,75.36,9.11,14.08,7.14,2.88,8.43,7.15,5.75,1.98,3.43,1.09,40.21,2.95,0.07,0.01,54.08,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; No flow through flume; dry flume
7/8/2013 9:35,FLUME_RM,JEMEZ_s1099,GRAB,Grab,Surface water,7.06,-9999,17.3,-9999,45.7,15.58,46.09,5.125,16.22,39.5,5,5,5,238.48,31.02,0.13,1260.83,216604,9260,40.9,13124,2041,21621,82923,2.21,2.89,0.25,666.09,54.55,2.37,4.99,0.39,6.22,9.84,1.39,341.86,104.76,10.87,0.01,0.07,0.69,1.11,140.64,67.14,147.1,18.29,8.92,21.83,26.45,24.6,9.54,16.2,4.2,13.12,2.87,165.04,21.53,0.58,0.14,20706.39,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; No flow through flume; stagpte water. Increased flow did occur from rainstorm over the weekend before sampling- silt on banks.
7/8/2013 10:00,FLUME_LR,JEMEZ_s1100,GRAB,Grab,Surface water,7.32,-9999,15.4,-9999,75.9,5.67,7.015,0.6737,7.23,51.44,5,5,5,74.91,20.81,0.14,549.7,6761,2159,49.37,12057,689.52,5137,29911,0.9,1.83,0.13,45.97,34.29,0.62,1.11,0.25,5.35,2.56,0.01,113.44,62.17,1.62,0.01,0.04,0.64,0.1,42.88,56.87,105.44,15.19,46.87,15.29,12.59,10.19,9.12,11.49,3.4,4.6,2.1,74.26,5,0.37,0.05,2878.41,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; 
7/8/2013 10:30,FLUME_UR,JEMEZ_s1101,GRAB,Grab,Surface water,7.15,-9999,14.6,-9999,71.6,15.23,5.479,0.3222,7,35.41,5,5,5,124.46,9.48,0.11,406.41,6288,1674,14.83,12678,252.89,7037,26588,0.81,0.67,0.1,2.06,22.21,0.35,0.78,0.06,4.16,0.87,0.02,115.32,53.34,0.59,0.01,0.03,0.84,0.01,26.31,34.04,46.53,10.33,60.97,10.26,6.5,13.31,8.22,9.35,3.86,5.49,1.73,71.02,14.22,0.33,0.02,470.41,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; 
7/8/2013 12:45,FLUME_UJ,JEMEZ_s1102,GRAB,Grab,Surface water,7.16,-9999,16.5,-9999,73,9.027,4.389,0.2419,5,6.2,5,5,5,25.65,5,0.2,272.79,5091,1234,19.4,16423,62.24,2646,12619,0.97,0.35,0.05,3.31,30.22,0.16,0.31,0.01,3.27,0.62,0.01,46.17,139.63,0.58,0.01,0.03,0.62,0.01,14.38,85.98,108.61,23.34,122.96,28.9,5.25,30.21,10.05,25.56,5.86,15.86,3.23,159.63,21.22,0.25,0.02,525.38,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; Rainstorm started following NMS1102 sample and continued through NMS1106 sample on 7/8/13 
7/8/2013 13:15,CowboySp,JEMEZ_s1103,GRAB,Grab,Surface water,6.6,-9999,13.2,-9999,63.6,7.953,5.56,0.6835,17.53,53.28,5,5,19.27,21.61,5,0.19,325.94,7341,982,14.82,23595,94.74,7077,7113,0.82,0.43,0.06,0.86,7.68,0.09,0.19,0.1,5.41,0.43,0.1,22.52,375.53,0.65,0.01,0.04,0.61,0.01,8.31,146.67,173.34,34.67,131.86,34.96,5.83,47.9,14.32,50.97,12.35,29.53,4.94,316.07,44.45,0.28,0.07,707.2,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; Rainstorm started following NMS1102 sample and continued through NMS1106 sample on 7/8/13 
7/8/2013 13:30,FLUME_LJ,JEMEZ_s1104,GRAB,Grab,Surface water,6.62,-9999,15,-9999,41.3,5.54,17.45,1.935,8.67,39.76,7.2,5,77.92,52.22,5,0.12,484.58,3281,3000,14.74,5565,244.21,12061,32198,1.3,0.87,0.12,9.5,18.32,0.6,1.24,1.02,6.1,1.39,0.07,129.73,234.42,1.31,0.01,0.04,0.61,0.11,120.34,177.18,149.92,43.51,238.15,50.78,21.4,45.13,13.33,38.56,9.59,26.55,4.04,203.93,25.24,0.26,0.03,1756.61,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; Rainstorm started following NMS1102 sample and continued through NMS1106 sample on 7/8/13 
7/8/2013 14:00,FLUME_ULJ,JEMEZ_s1105,GRAB,Grab,Surface water,6.38,-9999,15.3,-9999,65.1,5.515,4.551,0.9653,5,5,5,5,5,26.85,6.68,0.22,255.37,2938,646,26.35,9622,227.69,1341,8147,1.29,1.31,0.23,0.67,19.07,0.12,0.05,0.01,4.6,0.39,0.02,32.59,106.44,0.02,0.01,0.05,0.6,0.01,10.56,60.47,134.33,15.65,0.38,18.49,4.09,16.96,8.56,15.02,3.58,8.99,1.84,79.27,8.17,0.18,0.03,593.48,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; Rainstorm started following NMS1102 sample and continued through NMS1106 sample on 7/8/13 
7/8/2013 14:20,VGJJ7,JEMEZ_s1106,GRAB,Grab,Surface water,6.96,-9999,19.4,-9999,95.2,13.69,14.05,0.9007,50.18,39.97,5,5,5,5,5,0.33,371.69,15415,2000,20.79,16364,74.74,2988,11873,1.22,0.64,0.13,3.81,162.17,0.22,0.62,0.02,5.41,1.77,0.05,52.64,190.06,1.54,0.01,0.04,0.6,0.05,19.24,124.06,186.35,32.05,74.24,37.27,7.84,35.06,13.06,28.43,7.84,19.99,2.71,157.72,25.11,0.23,0.09,618.81,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Betsy; Rainstorm started following NMS1102 sample and continued through NMS1106 sample on 7/8/13 
7/23/2013 13:00,FLUME_LR,JEMEZ_s1107,GRAB,Grab,Surface water,7.12,-9999,17.9,-9999,48.2,12.84,27.44,2.59,8.849305318,104.456841,5,5,5,-9999,10.00487452,0.15,49.75,11106,7943,18.25,11081,691.8,16155,68657,2.2,1.76,0.21,296.05,58.36,3.13,4.1,1.95,4.05,4.75,0.28,364.2,69.75,8.45,0.02,0.08,0.05,0.57,141.12,40.12,39.01,9.78,41.63,17.66,30.34,18.14,1.97,12.9,2.42,9.48,2.22,9.68,2.02,0.17,0.03,1225.87,sediment sample taken; debris blockage; TOC split taken from HDPE bottle; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Mark; Ho=0.10'
7/23/2013 13:20,FLUME_UR,JEMEZ_s1108,GRAB,Grab,Surface water,7.43,-9999,16.9,-9999,66.1,9.49,17.59,4.34,7.065797751,66.44119907,5,5,5,499.02,5,0.23,46.54,9790,5262,20.71,11043,298.47,15633,54908,1.67,2.96,0.41,818.06,68.69,2.98,3.33,1.09,2.35,2.26,0.4,348.75,81.24,5.34,0.02,0.06,0.08,0.28,130.42,41.52,51.47,9.06,49.88,14.62,24.69,14.44,2.05,12.05,4.38,9.56,1.79,6.87,1.49,0.14,0.03,1101.47,sediment sample taken; flume covered w/ debris; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Mark; no cfs possible
7/23/2013 14:15,FLUME_UJ,JEMEZ_s1109,GRAB,Grab,Surface water,7.76,-9999,17.6,-9999,76.8,5.77,6.9,0.88,5.07853428,17.66336762,5,5,5,148.941387,8.529810455,0.22,18.27,5552,2980,11.12,15549,341.58,4707,27713,1.18,0.84,0.15,10.83,51.3,1.01,0.97,0.51,0.77,1.17,0.02,148,103.4,1.66,0.01,0.06,0.03,0.04,46.68,58.1,54.16,13.59,59.87,18.76,11.23,16.64,1.97,15.76,3.64,9.85,1.18,14.18,2.76,0.08,0.04,283.57,sediment sample taken; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Mark; Ho=0.17'
7/23/2013 14:40,CowboySp,JEMEZ_s1110,GRAB,Grab,Surface water,8.43,-9999,10.1,-9999,74.5,7.48,2.07,0.74,19.7792079,73.08790349,5,5,36.71052596,35.08092,5.207694122,0.11,17.32,7529,1058,11.08,26491,196.06,6178,6121,0.94,0.65,0.28,0.91,6.74,0.14,0.26,0.33,2.15,0.5,0.38,25.71,98.68,1.17,0.01,0.06,0.01,0.04,9.62,36.24,47.95,9.33,38.62,7.6,3.47,10.72,2.57,12.71,4.37,11.22,1.59,7.94,1.59,0.07,0.03,27.55,No sediment sample taken; covered with sand; dug out; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Mark; dribble
7/23/2013 15:00,FLUME_LJ,JEMEZ_s1111,GRAB,Grab,Surface water,6.84,-9999,18,-9999,49,6.98,16.08,1.62,6.414496269,50.33798492,5,5,5,244.280126,5,0.16,24.22,6550,3863,25.37,11248,249.28,9581,34995,1.34,1.11,0.36,18.5,48.65,1.33,1.66,1.4,1.88,1.4,0.18,177.37,253.67,2.86,0.02,0.07,0.03,0.07,120.37,225.82,143.25,52.13,205.63,41.18,25.27,50.73,8.07,44.47,8.95,25.96,3.78,26.56,3.68,0.08,0.02,352.16,sediment sample taken; debris cleared; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Mark; Ho=0.22'
7/23/2013 15:30,FLUME_HG,JEMEZ_s1112,GRAB,Grab,Surface water,7,-9999,18.5,-9999,61.4,5.81,11.31,1.12,5,64.0875155,5,5,5,449.2,9.597297092,0.18,32.18,5413,4653,37.45,10943,539.28,7956,38091,1.37,1.16,0.16,33.7,25.23,1.34,1.59,1.24,1.8,1.98,0.43,206.27,65.83,2.06,0.01,0.07,0.03,0.16,143.88,37.94,35.18,9.17,44.64,11.84,27.4,14.19,2.63,9.07,1.97,8.67,2.37,7.59,1.58,0.07,0.02,218.78,sediment sample taken; log debris; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Mark; Ho=0.03'
7/23/2013 16:00,FLUME_ULJ,JEMEZ_s1113,GRAB,Grab,Surface water,7.15,-9999,13.5,-9999,72.1,14.65,4.76,0.54,5,19.80743801,5,5,6.787903672,177.5671442,23.21654918,0.27,24.43,3714,2703,20.02,10778,942.25,4688,28352,1.36,1.21,0.18,45.29,17.34,0.97,0.89,0.8,1.44,2.06,0.29,150.93,40.33,1.41,0.01,0.06,0.03,0.16,90.08,23.09,28.24,7.04,32.21,3.27,20.12,11.5,1.37,4.95,2.68,6.24,0.5,4.66,1.09,0.05,0.04,332.98,sediment sample taken; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Mark; Ho=0.12'
7/23/2013 17:00,VGJJ7,JEMEZ_s1114,GRAB,Grab,Surface water,6.36,-9999,19.6,-9999,20.6,5.66,16.89,1.54,5,5,5,5,5,5,5,0.2,29.17,11496,2707,17.59,14648,243.88,5752,19363,1.16,1,0.29,2.64,42.94,0.7,1.48,1.23,1.58,1.55,0.08,107.65,371.76,2.37,0.01,0.06,0.02,0.05,79.52,265.4,167.99,64.61,265.1,68.59,21.37,69.18,8.77,60.14,13.62,40.56,5.77,39.36,7.26,0.06,0.04,115.31,sediment sample taken; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Mark; good flow; muddy
8/1/2013 11:15,TopHGSp,JEMEZ_s1115,GRAB,Grab,Surface water,5.44,-9999,10.53,-9999,111.1,4.566,18.39027091,8.492766508,5,29.34,5,5,36.1,44.07,5,0.02,95.08,2658,983,6.71,969,297.17,1216,8741,0.02,0.14,0.2,1.69,11.7,0.24,0.33,0.33,0.9,0.58,0.03,18.61,67.16,0.02,0.01,0.03,0.01,0.06,15.74,12.54,0.17,5.56,35.7,14.57,2.09,4.58,0.42,7.33,0.15,5.62,1.27,8.4,1.89,0.07,0.01,10.16,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/1/2013 13:30,FLUME_HG,JEMEZ_s1116,GRAB,Grab,Surface water,5.38,-9999,16.62,-9999,85.5,11.2,20.79663385,5.613098731,5.54,88.63,5,5,5,-9999,5,0.2,133.4,7712,8705,3.23,8690,279.73,10485,66127,1.01,0.15,0.18,1.03,25.37,1.7,2.26,0.67,0.88,1.42,0.22,313.59,27.59,2.76,0.01,0.02,0.01,0.23,112.68,6.29,0.17,2.8,15.36,11.82,16.17,2.31,1.23,2.2,0.15,2.52,0.73,5.7,1.61,0.07,0.01,1269.92,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/2/2013 0:00,UpRedondoPondSp,JEMEZ_s1117,GRAB,Grab,Surface water,5.36,-9999,7.11,-9999,120.6,6.693,20.89381925,7.819980082,5,10.26,5,5,8.62,28.09,5,0.06,86.98,3725,803,2.96,786,178.4,843,10592,0.39,0.29,0.24,0.43,5.06,0.26,0.21,0.46,2.82,0.54,0.02,33.8,12.65,0.02,0.01,0.02,0.01,0.07,3.62,11.4,0.17,1.88,33.1,10.39,0.21,5.21,0.15,1.88,0.15,2.51,0.82,8.64,0.51,0.07,0.01,5.54,All splits taken from HDPE bottle; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/2/2013 0:00,UpRedondoSp3,JEMEZ_s1118,GRAB,Grab,Surface water,5.61,-9999,13.18,-9999,106.4,11.6,18.42096592,5.79677897,6.55,9.37,5,5,5,58.12,6.07,0.03,99.04,5439,1202,13.95,1188,398.18,2629,21470,0.2,0.7,0.22,1.2,12.54,0.54,0.41,0.54,1.17,1.03,0.02,77.17,36.83,0.16,0.01,0.05,0.01,0.11,34.52,24.69,33.42,8.23,0.38,13.05,5.13,8.64,0.42,5.62,0.15,0.32,1.17,5.4,0.6,0.07,0.01,26.69,All splits taken from HDPE bottle; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/2/2013 0:00,FLUME_UR,JEMEZ_s1119,GRAB,Grab,Surface water,6.69,-9999,17.04,-9999,99.3,7.529,15.24967187,3.68095528,11.72,59.33,5,5,8.58,289.86,6.44,0.02,126.68,7213,3545,25.14,3531,421.74,11204,38281,0.58,3.83,0.29,17.95,39.3,1.26,1.88,1.23,0.87,2.96,0.02,210.77,91.57,2.71,0.01,0.04,0.01,0.22,77.8,41.6,67.93,11.07,11.27,10.87,15.56,14.96,1.01,16.55,1.18,8.06,1.79,11.67,2.22,0.07,0.01,645.98,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/3/2013 9:40,TopELJFSp,JEMEZ_s1120,GRAB,Grab,Surface water,6.57,-9999,13.9,-9999,91.5,7.501,10.97123974,4.270170713,5,13.81,5,5,11.44,34.62,5.03,0.13,88.23,2952,1140,7.42,1126,301.96,4055,12862,0.64,0.28,0.24,7.15,7.65,0.29,0.35,0.32,0.69,2.27,0.23,41.9,38.78,0.17,0.01,0.03,0.01,0.12,25.99,4.67,13.09,5.64,14.1,6.79,6.5,18.03,0.62,4.54,0.15,1.94,0.28,10.48,2.06,0.07,0.01,85.82,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/3/2013 0:00,TopELJFSp,JEMEZ_s1121,GRAB,Grab,Surface water,6.29,-9999,14.61,-9999,104.8,9.575,16.74487762,5.314458787,5,20.58,5,5,5,148.65,5,0.03,89.8,3210,2163,8.04,1913,197.11,2738,21853,0.71,0.49,0.2,0.96,22.65,0.59,0.76,0.35,1.34,0.85,0.02,66.14,141.94,0.02,0.01,0.03,0.01,0.06,22.45,71.88,85.27,22.25,99.86,22.45,6.3,26.78,2.81,27.58,2.62,12.89,1.36,20.84,3.61,0.07,0.01,73.59,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/3/2013 11:15,SouthSp,JEMEZ_s1122,GRAB,Grab,Surface water,2.67,-9999,7.12,-9999,97.3,5.391,8.078532885,4.919227664,5,12.76,5,5,5,23.63,5,0.06,88.57,3215,583,30.76,570,294.36,1225,9055,0.02,0.16,0.24,19.04,4.79,0.22,0.22,0.21,0.02,0.69,0.02,33.36,6.39,0.02,0.01,0.03,0.01,0.07,34.57,0.7,0.17,1.46,0.38,9.01,5.5,4.01,0.42,0.32,0.15,2.49,0.28,5.98,0.78,0.07,0.01,24.65,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/3/2013 0:00,LaJaraBelowConf,JEMEZ_s1123,GRAB,Grab,Surface water,3.06,-9999,13.2,-9999,68.7,7.309,13.98035636,4.844975898,5,79.42,5,5,5,-9999,5,0.11,94.83,6486,4121,5.13,4067,371.37,3519,45384,1.2,0.16,0.16,21.32,10.84,1.22,0.93,0.49,1.68,1.09,0.02,203.52,45.33,0.02,0.01,0.05,0.01,0.11,112.07,17.23,14.74,6.67,28.29,14.94,19.33,9.77,0.03,7.65,0.15,3.6,1.17,8.79,0.33,0.07,0.01,48.41,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/3/2013 1:40,FLUME_ULJ,JEMEZ_s1124,GRAB,Grab,Surface water,4.55,-9999,15.61,-9999,80.7,6.349,7.545621284,3.336609929,5,32.26,5,5,5,201.93,7.79,0.02,107.74,4431,3648,14.7,3634,392.49,5712,33263,0.47,0.21,0.17,199.26,60.92,1.04,1.15,0.45,0.74,1.55,0.32,154.36,147.01,1.97,0.01,0.03,0.01,0.19,67.76,85.38,132.91,21.85,29.6,43.6,12.08,30.81,3.21,19.43,3.93,12.89,3.87,18.12,2.33,0.07,0.01,236.22,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/3/2013 2:15,FLUME_LLJ,JEMEZ_s1125,GRAB,Grab,Surface water,5.1,-9999,15.25,-9999,44.1,12.76,16.95393076,4.120340233,6.11,64.98,5,5,5,240.3,14.52,0.02,120.72,5750,6687,18.16,6673,1190.99,10955,64475,2.25,0.62,0.24,-9999,1099.41,3.85,2.68,0.47,2.54,5.43,0.21,311.56,283.33,6.38,0.01,0.05,0.01,0.29,171.1,117.72,326.23,33.82,0.38,39.71,39.01,40.9,7.42,35.72,6.29,20.65,2.77,25.74,4.93,0.07,0.02,596.19,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/5/2013 10:30,TopUJSp,JEMEZ_s1126,GRAB,Grab,Surface water,6.4,-9999,6.85,-9999,110.8,7.315,25.14345454,9.775514594,5,16.92,5,5,12.78,60.55,6.56,0.02,92.67,5206,1234,3.81,1219,179.1,1042,10772,0.19,0.01,0.21,1.26,4.83,0.28,0.33,0.18,0.6,0.45,0.02,39.08,82.5,0.77,0.01,0.05,0.01,0.05,4.49,23.47,0.17,7.55,83.1,11.68,0.21,10.48,0.73,9.64,0.61,5.04,1.18,10.98,1.78,0.07,0.01,15.77,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/5/2013 12:25,FLUME_UJ,JEMEZ_s1127,GRAB,Grab,Surface water,5.84,-9999,16.59,-9999,68.1,8.225,15.2608295,3.747308887,8.44,38.31,5,5,5,305.83,8.58,0.07,111.33,6033,5200,20.55,5185,466.36,7182,48121,0.97,0.72,0.49,49.19,91.29,1.46,1.63,0.75,1.75,2.14,0.2,237.13,171.04,1.41,0.01,0.06,0.01,0.26,89.16,77.83,111.33,25,57.69,34.92,18.62,27.43,4.93,29.35,3.95,20.34,2.99,19.53,3.81,0.07,0.01,841.64,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/5/2013 12:45,SpringB,JEMEZ_s1128,GRAB,Grab,Surface water,6.1,-9999,7.63,-9999,81.1,5.635,4.006126284,3.178986703,5,25.93,5,5,5,28.83,5.74,0.23,95.76,3063,572,4.39,557,237.18,4812,6220,0.02,0.01,0.14,57.54,2.94,0.19,0.24,0.15,0.73,0.56,0.06,13.38,51.4,0.02,0.01,0.03,0.01,0.07,21.22,16.6,3.88,6.74,70.41,13.68,4.57,12.77,1.82,8.79,0.42,8.13,1.09,20.52,2.6,0.07,0.01,14.43,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/5/2013 13:50,CowboySp,JEMEZ_s1129,GRAB,Grab,Surface water,5.52,-9999,12.31,-9999,71.4,6.998,27.79905771,6.294808503,17.18,43.17,5,5,11.55,21.15,5,0.02,96.62,7494,864,19.24,850,161.33,5788,6902,0.27,0.27,0.21,2.15,11.11,0.17,0.2,0.26,0.63,0.7,0.14,20.44,94.03,0.29,0.01,0.04,0.01,0.51,14.52,46.96,97.82,12.07,0.38,20.94,0.55,17.85,2.1,12.84,0.89,9.97,0.81,15.36,2.04,0.07,0.01,32.01,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/5/2013 15:30,FLUME_RM,JEMEZ_s1130,GRAB,Grab,Surface water,4.97,-9999,15.94,-9999,79.5,9.299,26.97321931,15.8291212,8.47,20.54,5,5,40.36,53.32,5.41,0.02,92.49,5793,650,4.71,637,403.75,1538,8432,0.33,0.19,0.25,6.43,3.72,0.22,0.15,0.23,1.3,1.82,0.02,31.9,57.49,0.61,0.01,0.09,0.01,0.33,6.75,11.7,9.46,3.07,20.6,19.2,0.17,7.46,1.9,4.96,0.15,5.56,1.61,9.87,1.96,0.07,0.01,5.8,O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/5/2013 16:10,FLUME_LR,JEMEZ_s1131,GRAB,Grab,Surface water,6.74,-9999,19.24,-9999,50,15.99,20.92162021,5.210738355,9.27,108.64,5,5,5,340.41,8.57,0.02,153.98,11932,7851,11.27,7837,451.68,11988,72253,0.59,1.85,0.23,850.33,63.71,2.65,3.73,0.79,2.47,4.5,0.23,345.51,116.75,11.37,0.01,0.11,0.01,0.47,126.31,49.92,92.69,13.79,0.38,28.78,26.37,12.18,1.82,10.73,1.94,14.9,1.89,17.51,2.52,0.07,0.01,1063.39,All splits taken from HDPE bottle; O/H; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Xavier; 
8/6/2013 11:58,EPSCOR,JEMEZ_s1132,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,11.74,11.71,0.8483,44.69,34.36,5,5,5,14.72,5,0.02,5.17,12960.84,2250.26,3.02,16707.96,4.24,2080,15308,0.07,0.02,0.01,0.04,5.77,0.02,0.03,0.02,0.2,0.05,0.02,2.34,10.06,0.04,0.01,0.01,0.01,0.01,1.21,9.14,12.02,2.32,3.3,1.86,0.42,2.11,0.27,1.81,0.36,1.03,0.16,1.22,0.08,0.07,0.01,4.97,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
8/6/2013 12:40,EPSCOR,JEMEZ_s1133,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,12.48,11.89,0.8412,43.62,36.56,5,5,5,13.94,5,0.07,162.92,13060.71,2308.77,89.31,16872.54,121.5,2240,15828,1.68,0.58,0.31,1.15,174.69,0.55,1.05,0.67,4.09,1.75,0.03,72.82,322.89,1.14,0.01,0.04,0.01,0.17,37.98,273.82,363.13,70.27,102.07,66.64,13.25,68.01,9.63,56.73,9.32,31.5,5.35,30.62,4.67,0.07,0.12,161.54,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
8/6/2013 13:40,EPSCOR,JEMEZ_s1134,GRAB_Auto,Grab,Surface water,-9999,-9999,-9999,-9999,-9999,11.66,12.63,0.8651,41.83,35.85,5,5,5,12.06,5,0.02,168.62,12814.5,2238.95,80.02,16658.84,124.52,2280,14488,1.96,0.63,0.26,1.08,163.63,0.54,1.2,1.02,3.73,1.6,0.12,72.24,327.27,1.14,0.01,0.03,0.01,0.14,38.02,275.38,366.18,71.24,117.74,55.18,11.77,47.79,10.19,60.96,9.08,36.52,4.02,35.02,5.2,0.07,0.1,165.23,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Mark; 
